prestashop_product_id,shobi_code,inspired_by,code_suffix,inferred_brand,status,match_type,score,candidate_count,fragrantica_brand,fragrantica_perfume,fragrantica_id,fragrantica_url,note
4155,2414-DIP,Ilio,DIP,Diptyque,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Diptyque,Ilio,67808,https://www.fragrantica.com/perfume/Diptyque/Ilio-67808.html,
4154,2417-ACQ,ARANCIA DI CAPRI,ACQ,Acqua di Parma,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Acqua di Parma,Arancia di Capri,1685,https://www.fragrantica.com/p/1685,Current Fragrantica page
4153,2423-ACQ,GINEPRO DI SARDEGNA,ACQ,Acqua di Parma,FOUND,SAFE_TOKEN_SAME_BRAND,0.9760,1,Acqua di Parma,Acqua di Parma Blu Mediterraneo Ginepro di Sardegna,23851,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Blu-Mediterraneo-Ginepro-di-Sardegna-23851.html,
4152,2418-ACQ,VANIGLIA SIGNATURE,ACQ,Acqua di Parma,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,,,56003,https://www.fragrantica.com/perfume/Acqua-di-Parma/Vaniglia-Eau-de-Parfum-56003.html,Signatures of the Sun Vaniglia Eau de Parfum 2019
4151,2428-MARG,COFFEE BREAK,MARG,Maison Martin Margiela,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Maison Martin Margiela,Coffee Break,55926,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Coffee-Break-55926.html,
4150,2436-PHL,2436 phl ν,PHL,Phlur,FOUND,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1,Phlur,Missing Person,72665,https://www.fragrantica.com/perfume/Phlur/Missing-Person-72665.html,Confirmed Shobi original identity matched against archived Fragrantica URL corpus
4149,2412-LAT,YARA - LATTAFA,LAT,Lattafa Perfumes,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Lattafa Perfumes,Yara,76880,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Yara-76880.html,
4148,2372-GUR,AQUA ALLEGORIA FLORABLOOM - GUERLAIN,GUR,Guerlain,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Guerlain,Aqua Allegoria Florabloom,89854,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Florabloom-89854.html,
4147,2411-JAME,coccobello james heeley dupe,JAME,,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Heeley,Coccobello,18470,https://www.fragrantica.com/p/18470,Current Fragrantica page
4146,2420-XER,Laylati,XER,Xerjoff,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Xerjoff,Laylati,55159,https://www.fragrantica.com/perfume/Xerjoff/Laylati-55159.html,
4145,2421-XER,Opera,XER,Xerjoff,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Xerjoff,Opera,55162,https://www.fragrantica.com/perfume/Xerjoff/Opera-55162.html,
4144,2422-XER,Soprano,XER,Xerjoff,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Xerjoff,Soprano,55160,https://www.fragrantica.com/perfume/Xerjoff/Soprano-55160.html,
4142,2409-TMU,A*MEN PURE MALT,TMU,Mugler,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Mugler,A Men Pure Malt,6103,https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Malt-6103.html,
4141,2408-JOM,Ginger Biscuit Jo Malone,JOM,Jo Malone London,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Jo Malone London,Ginger Biscuit,17685,https://www.fragrantica.com/perfume/Jo-Malone-London/Ginger-Biscuit-17685.html,
4140,2410-GUL,LE BEAU PARADISE GARDEN,GUL,Jean Paul Gaultier,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Jean Paul Gaultier,Le Beau Paradise Garden,88836,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Paradise-Garden-88836.html,
4139,2400-MORH,2400 morh ν,MORH,,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Morph,Antigua Bay,88416,https://www.fragrantica.com/p/88416,Current Fragrantica page
4138,2399-MORH,2399 morh ν,MORH,,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Morph,Tonkatonic,90868,https://www.fragrantica.com/p/90868,Current Fragrantica page
4137,2402-AKR,bake akro dupe,AKR,Akro,FOUND,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1,Akro,Bake,81614,https://www.fragrantica.com/perfume/Akro/Bake-81614.html,Confirmed Shobi original identity matched against archived Fragrantica URL corpus
4136,2398-FRE,Acne Studios,FRE,,FOUND,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1,Frederic Malle,Acne Studios,91209,https://www.fragrantica.com/perfume/Frederic-Malle/Acne-Studios-91209.html,Confirmed Shobi original identity matched against archived Fragrantica URL corpus
4135,2404-FRANB,ANGEL'S DUST - FRANCESCA BIANCHI,FRANB,Francesca Bianchi,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Francesca Bianchi,Angel s Dust,40882,https://www.fragrantica.com/perfume/Francesca-Bianchi/Angel-s-Dust-40882.html,
4134,2395-XER,Erba Gold,XER,Xerjoff,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Xerjoff,Erba Gold,76683,https://www.fragrantica.com/perfume/Xerjoff/Erba-Gold-76683.html,
4132,2405-JOM,Yuzu Zest Cologne - Jo Malone,JOM,Jo Malone London,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Jo Malone London,Yuzu Zest Cologne,90019,https://www.fragrantica.com/perfume/Jo-Malone-London/Yuzu-Zest-Cologne-90019.html,
4131,2407-LAN,IDOLE NOW,LAN,Lancome,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Lancome,Idole Now,81792,https://www.fragrantica.com/perfume/Lancome/Idole-Now-81792.html,
4130,2403-MNT,BUBBLE FOREVER - MONTALE,MNT,Montale,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Montale,Bubble Forever,90739,https://www.fragrantica.com/perfume/Montale/Bubble-Forever-90739.html,
4129,2406-KIL,SUNKISSED GODDESS - KILIAN,KIL,By Kilian,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,By Kilian,Sunkissed Goddess,90336,https://www.fragrantica.com/perfume/By-Kilian/Sunkissed-Goddess-90336.html,
4128,2396-GUL,SCANDAL LE PARFUM,GUL,Jean Paul Gaultier,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Jean Paul Gaultier,Scandal Le Parfum,74914,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Le-Parfum-74914.html,
4127,2394-MOS,TOY 2 PEARL - MOSCHINO,MOS,Moschino,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Moschino,Toy 2 Pearl,84718,https://www.fragrantica.com/perfume/Moschino/Toy-2-Pearl-84718.html,
4126,2401-KAY,VANILLA CANDY ROCK SUGAR | 44 - KAYALI,KAY,Kayali Fragrances,FOUND,SAFE_FUZZY_SAME_BRAND,0.9630,1,Kayali Fragrances,Vanilla Candy Rock Sugar 42,92258,https://www.fragrantica.com/perfume/Kayali-Fragrances/Vanilla-Candy-Rock-Sugar-42-92258.html,
4125,2393-KAY,EDEN SPARKLING LYCHEE | 39 KAYALI,KAY,Kayali Fragrances,FOUND,SAFE_CONCENTRATION_EQUIVALENT,0.9950,1,Kayali Fragrances,Eden Sparkling Lychee 39 Eau de Parfum,88197,https://www.fragrantica.com/perfume/Kayali-Fragrances/Eden-Sparkling-Lychee-39-Eau-de-Parfum-88197.html,
4123,2388-PARF,PERSEUS - PARFUMS DE MARLY,PARF,Parfums de Marly,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Parfums de Marly,Perseus,90199,https://www.fragrantica.com/perfume/Parfums-de-Marly/Perseus-90199.html,
4122,2391-XER,Torino22,XER,Xerjoff,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Xerjoff,Torino22,77059,https://www.fragrantica.com/perfume/Xerjoff/Torino22-77059.html,
4121,2387-EXN,Blue Talisman Ex Nihilo,EXN,Ex Nihilo,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Ex Nihilo,Blue Talisman,84224,https://www.fragrantica.com/perfume/Ex-Nihilo/Blue-Talisman-84224.html,
4120,2392-ANFAS,SALAM - ANFAS,ANFAS,Anfas,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Anfas,Salam,44440,https://www.fragrantica.com/perfume/Anfas/Salam-44440.html,
4119,2390-ANFAS,ISHQ - ANFAS,ANFAS,Anfas,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Anfas,Ishq,54903,https://www.fragrantica.com/perfume/Anfas/Ishq-54903.html,
4118,2389-DOL,VELVET ORIENTAL MUSK,DOL,Dolce&Gabbana,FOUND,EXACT_UNIQUE_NAME,1.0000,1,Dolce Gabbana,Velvet Oriental Musk,55167,https://www.fragrantica.com/perfume/Dolce-Gabbana/Velvet-Oriental-Musk-55167.html,
4117,2288-BAT,BLACK RASBERRY VANILLA - BATH BODY WORKS,BAT,Bath Body Works,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,,,3512,https://www.fragrantica.com/perfume/Bath-and-Body-Works/Black-Raspberry-Vanilla-3512.html,Legacy original Black Raspberry Vanilla page rather than 2020 relaunch
4116,2385-SOL,CHEIROSA 59 BRAZILIAN CRUSH - SOL DE JANEIRO,SOL,Sol de Janeiro,FOUND,SAFE_TOKEN_SAME_BRAND,0.9560,1,Sol de Janeiro,Cheirosa 59,88722,https://www.fragrantica.com/perfume/Sol-de-Janeiro/Cheirosa-59-88722.html,
4115,2386-SOL,CHEIROSA 68 BRAZILIAN CRUSH - SOL DE JANEIRO,SOL,Sol de Janeiro,FOUND,SAFE_TOKEN_SAME_BRAND,0.9560,1,Sol de Janeiro,Cheirosa 68,73990,https://www.fragrantica.com/perfume/Sol-de-Janeiro/Cheirosa-68-73990.html,
4114,2383-ROCCO,ROCCOBAROCCO - ROCCOBAROCCO,ROCCO,,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Roccobarocco,Roccobarocco,2882,https://www.fragrantica.com/p/2882,Current Fragrantica page for the 1987 namesake fragrance
4113,2384-MAN,FRENCH RIVIERA - MANCERA,MAN,Mancera,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Mancera,French Riviera,74636,https://www.fragrantica.com/perfume/Mancera/French-Riviera-74636.html,
4112,2379-CAR,GOOD GIRL BLUSH ELIXIR,CAR,Carolina Herrera,FOUND,SAFE_CONCENTRATION_EQUIVALENT,0.9950,1,Carolina Herrera,Good Girl Blush Elixir Eau de Parfum,88937,https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Blush-Elixir-Eau-de-Parfum-88937.html,
4111,2377-VICT,VANILLA LACE - VICTORIA'S SECRET,VICT,Victoria s Secret,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,,,13033,https://www.fragrantica.com/perfume/Victoria-s-Secret/Vanilla-Lace-13033.html,Established legacy Fragrantica page for Vanilla Lace; matching long-running Shobi item
4110,2376-TMU,A*MEN ULTRA ZEST,TMU,Mugler,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Mugler,A Men Ultra Zest,29589,https://www.fragrantica.com/perfume/Mugler/A-Men-Ultra-Zest-29589.html,
4109,2378-GOLD,2378 gold ν,GOLD,Goldfield Banks Australia,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Goldfield & Banks Australia,Bohemian Lime,60923,https://www.fragrantica.com/p/60923,Current Fragrantica page
4108,2374-MICA,GN TONIC - MICALLEF,MICA,,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,M. Micallef,GNTONIC,80353,https://www.fragrantica.com/p/80353,Current Fragrantica page
4107,2340-BON,NEW YORK OUD - BOND,BON,Bond No 9,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Bond No 9,New York Oud,11234,https://www.fragrantica.com/perfume/Bond-No-9/New-York-Oud-11234.html,
4106,2333-XER,Mefisto,XER,Xerjoff,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Xerjoff,Mefisto,6310,https://www.fragrantica.com/perfume/Xerjoff/Mefisto-6310.html,
4105,2334-ROJ,2334 roj ν,ROJ,Roja Dove,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Roja Parfums,Manhattan,69553,https://www.fragrantica.com/p/69553,Current Fragrantica page
4104,2335-BOA,Rose Sapphire,BOA,Bombay Sapphire,FOUND,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1,Boadicea the Victorious,Rose Sapphire,42568,https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Rose-Sapphire-42568.html,Confirmed Shobi original identity matched against archived Fragrantica URL corpus
4103,2336-THAM,CARVED OUD - THAMEEN,THAM,,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Thameen,Carved Oud,49688,https://www.fragrantica.com/p/49688,Current Fragrantica page
4102,2347-AMG,Portrayal Man,AMG,Amouage,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Amouage,Portrayal Man,54460,https://www.fragrantica.com/perfume/Amouage/Portrayal-Man-54460.html,
4101,2367-DIP,OYEDO EDT,DIP,Diptyque,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Diptyque,Oyedo Eau de Toilette,3958,https://www.fragrantica.com/perfume/Diptyque/Oyedo-Eau-de-Toilette-3958.html,
4100,2370-VIC,FLOWERBOMB TIGER LILY,VIC,Viktor Rolf,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Viktor Rolf,Flowerbomb Tiger Lily,88986,https://www.fragrantica.com/perfume/Viktor-Rolf/Flowerbomb-Tiger-Lily-88986.html,
4099,2363-VER,SANTAL BOISE,VER,Versace,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Versace,Santal Boise,57700,https://www.fragrantica.com/perfume/Versace/Santal-Boise-57700.html,
4098,2362-VER,IRIS D'ELITE,VER,Versace,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Versace,Iris d Elite,70885,https://www.fragrantica.com/perfume/Versace/Iris-d-Elite-70885.html,
4097,2371-MATIE,vanilla powder matiere premiere,MATIE,Matiere Premiere,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Matiere Premiere,Vanilla Powder,84933,https://www.fragrantica.com/p/84933,Current Fragrantica page for original 2023 fragrance; distinct from 2025 extrait
4096,2366-DIP,TAM DAO EDT,DIP,Diptyque,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Diptyque,Tam Dao Eau de Toilette,3956,https://www.fragrantica.com/perfume/Diptyque/Tam-Dao-Eau-de-Toilette-3956.html,
4095,2365-DIP,L'EAU PAPIER,DIP,Diptyque,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Diptyque,L'Eau Papier,78658,https://www.fragrantica.com/p/78658,Current Fragrantica page for 2023 Eau de Toilette
4094,2339-KIL,GOOD GIRL GONE BAD EAU FRAICHE - KILIAN,KIL,By Kilian,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,By Kilian,Good Girl Gone Bad Eau Fraiche,59813,https://www.fragrantica.com/perfume/By-Kilian/Good-Girl-Gone-Bad-Eau-Fraiche-59813.html,
4093,2368-ESC,NECTAR DE COSTA RICA - ESCADA,ESC,b fresh,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Escada,Nectar de Costa Rica,88837,https://www.fragrantica.com/p/88837,Current Fragrantica page
4092,2364-PEN,VAARA,PEN,Penhaligon s,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Penhaligon s,Vaara,18719,https://www.fragrantica.com/perfume/Penhaligon-s/Vaara-18719.html,
4091,2369-MAN,AMORE CAFFE - MANCERA,MAN,Mancera,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Mancera,Amore Caffe,87409,https://www.fragrantica.com/perfume/Mancera/Amore-Caffe-87409.html,
4090,1481-EON,james bond 007 eon productions,EON,,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Eon Productions,James Bond 007,15944,https://www.fragrantica.com/p/15944,Current Fragrantica page
4089,2088-YZLO,Y LE PARFUM,YZLO,Yves Saint Laurent,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Yves Saint Laurent,Y Le Parfum,64718,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Le-Parfum-64718.html,
4088,2062-PAC,ONE MILLION ROYAL,PAC,Rabanne,FOUND,SAFE_FUZZY_SAME_BRAND,0.8750,1,Rabanne,1 Million Royal,79159,https://www.fragrantica.com/perfume/Rabanne/1-Million-Royal-79159.html,
4087,2356-MARG,LAZY SUNDAY MORNING,MARG,Maison Martin Margiela,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Maison Martin Margiela,Lazy Sunday Morning,20542,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Lazy-Sunday-Morning-20542.html,
4086,2361-ARM,STRONGER WITH YOU AMBER,ARM,Giorgio Armani,FOUND,SAFE_TOKEN_SAME_BRAND,0.9760,1,Giorgio Armani,Emporio Armani Stronger With You Amber,79699,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Amber-79699.html,
4085,2359-XER,Accento,XER,Xerjoff,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Xerjoff,Accento,55156,https://www.fragrantica.com/perfume/Xerjoff/Accento-55156.html,
4084,2354-CRD,White Amber,CRD,Creed,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Creed,White Amber,45599,https://www.fragrantica.com/perfume/Creed/White-Amber-45599.html,
4083,2355-LEL,PATCHOULI 24 - LE LABO,LEL,Le Labo,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Le Labo,Patchouli 24,6332,https://www.fragrantica.com/perfume/Le-Labo/Patchouli-24-6332.html,
4082,2326-TMFO,AMBER ABSOLUTE,TMFO,Tom Ford,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Tom Ford,Amber Absolute,1821,https://www.fragrantica.com/perfume/Tom-Ford/Amber-Absolute-1821.html,
4081,2360-ARM,CODE ABSOLU FEMME,ARM,Giorgio Armani,FOUND,SAFE_TOKEN_SAME_BRAND,0.9760,1,Giorgio Armani,Armani Code Absolu Femme,54302,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Absolu-Femme-54302.html,
4080,2324-KIL,MUSK OUD - KILIAN,KIL,By Kilian,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,By Kilian,Musk Oud,18904,https://www.fragrantica.com/perfume/By-Kilian/Musk-Oud-18904.html,
4038,2357-CRD,Absolu Aven,CRD,Creed,FOUND,SAFE_FUZZY_SAME_BRAND,0.8800,1,Creed,Absolu Aventus,106624,https://www.fragrantica.com/perfume/Creed/Absolu-Aventus-106624.html,
4037,2358-KAY,THE WEDDING VELVET SANTAL 35 - KAYALI,KAY,Kayali Fragrances,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Kayali Fragrances,The Wedding Velvet Santal 35,83207,https://www.fragrantica.com/perfume/Kayali-Fragrances/The-Wedding-Velvet-Santal-35-83207.html,
4036,2344-LEL,MOUSSE DE CHENE 30 - LE LABO,LEL,Le Labo,FOUND,SAFE_TOKEN_SAME_BRAND,0.9760,1,Le Labo,Mousse de Chene 30 Amsterdam,46295,https://www.fragrantica.com/perfume/Le-Labo/Mousse-de-Chene-30-Amsterdam-46295.html,
4024,2315-RAM,flamenco ramon monegal,RAM,Ramon Monegal,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Ramon Monegal,Flamenco,44233,https://www.fragrantica.com/p/44233,Current Fragrantica page for Eau de Parfum; distinct from 2024 extrait
4023,2316-ATKI,HER MAJESTY THE OUD - ATKINSONS,ATKI,Atkinsons,FOUND,SAFE_TOKEN_SAME_BRAND,0.9860,1,Atkinsons,Atkinsons Her Majesty The Oud,38960,https://www.fragrantica.com/perfume/Atkinsons/Atkinsons-Her-Majesty-The-Oud-38960.html,
4022,2317-TER,ORION - TIZIANA TERENZI,TER,Tiziana Terenzi,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Tiziana Terenzi,Orion,32170,https://www.fragrantica.com/perfume/Tiziana-Terenzi/Orion-32170.html,
4021,2318-NAS,2318 nas ν,NAS,Nasomatto,FOUND,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1,Nasomatto,Nudiflorum,49223,https://www.fragrantica.com/perfume/Nasomatto/Nudiflorum-49223.html,Confirmed Shobi original identity matched against archived Fragrantica URL corpus
4016,2352-MOS,TOY BOY - MOSCHINO,MOS,Moschino,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Moschino,Toy Boy,55858,https://www.fragrantica.com/perfume/Moschino/Toy-Boy-55858.html,
4015,2319-LTN,notes,LTN,,FOUND,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1,Louis Vuitton,Orage,49752,https://www.fragrantica.com/perfume/Louis-Vuitton/Orage-49752.html,Confirmed Shobi original identity matched against archived Fragrantica URL corpus
4014,2332-LTN,notes,LTN,,FOUND,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1,Louis Vuitton,City Of Stars,73344,https://www.fragrantica.com/perfume/Louis-Vuitton/City-Of-Stars-73344.html,Confirmed Shobi original identity matched against archived Fragrantica URL corpus
4013,2320-LTN,notes,LTN,,FOUND,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1,Louis Vuitton,Imagination,67370,https://www.fragrantica.com/perfume/Louis-Vuitton/Imagination-67370.html,Confirmed Shobi original identity matched against archived Fragrantica URL corpus
4012,2321-PARF,NISEAN - PARFUMS DE MARLY,PARF,Parfums de Marly,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Parfums de Marly,Nisean,36540,https://www.fragrantica.com/perfume/Parfums-de-Marly/Nisean-36540.html,
4011,2322-MNT,GOLDEN SAND - MONTALE,MNT,Montale,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Montale,Golden Sand,31770,https://www.fragrantica.com/perfume/Montale/Golden-Sand-31770.html,
4010,2323-MICA,VANILLE FLEUR - MICALLEF,MICA,,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,M. Micallef,Vanille Fleur,14896,https://www.fragrantica.com/p/14896,Current Fragrantica page
4009,2348-AMG,Guidance,AMG,Amouage,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Amouage,Guidance,78656,https://www.fragrantica.com/perfume/Amouage/Guidance-78656.html,
3989,2351-LOU,BIKINI QUESTA SERA,LOU,Christian Louboutin,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Christian Louboutin,Bikini Questa Sera,40982,https://www.fragrantica.com/perfume/Christian-Louboutin/Bikini-Questa-Sera-40982.html,
3988,2350-LOU,Loubiraj is a Leather fragrance for women,LOU,Christian Louboutin,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Christian Louboutin,Loubiraj,63440,https://www.fragrantica.com/p/63440,Current Fragrantica page
3987,2349-LOU,LOUBIROUGE,LOU,Christian Louboutin,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Christian Louboutin,Loubirouge,63439,https://www.fragrantica.com/perfume/Christian-Louboutin/Loubirouge-63439.html,
3985,2272-TAU,Au Coeur du Desert Tauer Perfumes,TAU,Tauer Perfumes,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Tauer Perfumes,Au Coeur du Désert,41053,https://www.fragrantica.com/p/41053,Current Fragrantica page
3969,2337-LEL,TABAC 28 MIAMI- LE LABO,LEL,Le Labo,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Le Labo,Tabac 28 Miami,54784,https://www.fragrantica.com/perfume/Le-Labo/Tabac-28-Miami-54784.html,
3967,2330-JUL,LADY VENGEANCE - JULIETTE HAS A GUN,JUL,Juliette Has A Gun,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Juliette Has A Gun,Lady Vengeance,1715,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Lady-Vengeance-1715.html,
3966,2346-TMFO,VANILLA SEX,TMFO,Tom Ford,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Tom Ford,Vanilla Sex,88588,https://www.fragrantica.com/p/88588,Current Fragrantica page
3965,2327-SWISA,2327 swisa ν,SWISA,Swiss Arabian,FOUND,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1,Swiss Arabian,Noora,19470,https://www.fragrantica.com/perfume/Swiss-Arabian/Noora-19470.html,Confirmed Shobi original identity matched against archived Fragrantica URL corpus
3964,2325-CRD,Carmina,CRD,Creed,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Creed,Carmina,84206,https://www.fragrantica.com/perfume/Creed/Carmina-84206.html,
3963,2312-YZLO,VINYLE,YZLO,Yves Saint Laurent,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Yves Saint Laurent,Vinyle,40933,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Vinyle-40933.html,
3962,2311-YVRO,PLAIN SOLEIL - YVES ROCHER,YVRO,,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Yves Rocher,Plein Soleil,56457,https://www.fragrantica.com/p/56457,Current Fragrantica page; Shobi spelling Plain Soleil
3961,2345-DIP,Eau Rihla EDP,DIP,Diptyque,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Diptyque,Eau Rihla Eau de Parfum,66765,https://www.fragrantica.com/perfume/Diptyque/Eau-Rihla-Eau-de-Parfum-66765.html,
3960,2303-EXN,FRENCH AFFAIR - EX NIHILO,EXN,Ex Nihilo,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Ex Nihilo,French Affair,47569,https://www.fragrantica.com/perfume/Ex-Nihilo/French-Affair-47569.html,
3958,,Sauvage Parfum,,Al Haramain Perfumes,FOUND,EXACT_UNIQUE_NAME,1.0000,1,Dior,Sauvage Parfum,56324,https://www.fragrantica.com/perfume/Dior/Sauvage-Parfum-56324.html,
3957,2314-CAR,UNDER THE SEA WOMAN,CAR,Carolina Herrera,AMBIGUOUS,TOKEN_MULTIPLE_CANDIDATES,0.9760,2,,,,,
3956,2310-CAR,UNDER THE SEA MAN,CAR,Carolina Herrera,AMBIGUOUS,TOKEN_MULTIPLE_CANDIDATES,0.9760,2,,,,,
3955,2306-MASQ,2306 masq ν,MASQ,,FOUND,WEB_VERIFIED_FRAGRANTICA,1.0000,1,Masque Milano,Tango,20693,https://www.fragrantica.com/p/20693,Current Fragrantica page
3954,2304-YZLO,6 PLACE SAINT SULPICE,YZLO,Yves Saint Laurent,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Yves Saint Laurent,6 place Saint Sulpice,47737,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/6-place-Saint-Sulpice-47737.html,
3953,2308-GUL,LE MALE LE PARFUM,GUL,Jean Paul Gaultier,FOUND,EXACT_BRAND_CLEAN_NAME,1.0000,1,Jean Paul Gaultier,Le Male Le Parfum,61856,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Le-Parfum-61856.html,
3952,2302-CARO,YATAGAN - CARON,CARO,Caron,FOUND,EXACT_PERFUME_BRAND_TEXT,1.0000,1,Caron,Yatagan,4024,https://www.fragrantica.com/perfume/Caron/Yatagan-4024.html,
