shobi_code,prestashop_product_id,shobi_inspired_by,classification,reason,fragrantica_id,fragrantica_brand,fragrantica_perfume,fragrantica_url,match_type,score,identity_score,identity_gate,review_class,secondary_names,secondary_brands
893-RCAV,931,NERO ASSOLUTO - CAVALLI,VERIFIED,WEB_VERIFIED_FRAGRANTICA,18833,Roberto Cavalli,Roberto Cavalli Nero Assoluto,https://www.fragrantica.com/perfume/Roberto-Cavalli/Roberto-Cavalli-Nero-Assoluto-18833.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.6350,REVIEW,NAME_PRESENT_LOW_SCORE,,Roberto Cavalli
894-RCAV,932,Paradiso,VERIFIED,WEB_VERIFIED_FRAGRANTICA,28609,,,https://www.fragrantica.com/perfume/Roberto-Cavalli/Paradiso-28609.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Roberto Cavalli
895-RCAV,933,SERPENTINE - CAVALLI,VERIFIED,WEB_VERIFIED_FRAGRANTICA,837,,,https://www.fragrantica.com/perfume/Roberto-Cavalli/Serpentine-837.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Roberto Cavalli
896-RCAV,2213,Splendid-vanilla,VERIFIED,WEB_VERIFIED_FRAGRANTICA,58538,,,https://www.fragrantica.com/perfume/Roberto-Cavalli/Splendid-Vanilla-58538.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Roberto Cavalli
897-RCAV,934,Tiger Oud,VERIFIED,WEB_VERIFIED_FRAGRANTICA,22194,,,https://www.fragrantica.com/perfume/Roberto-Cavalli/Roberto-Cavalli-Tiger-Oud-22194.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Roberto Cavalli
898-ROC,935,AQUA WOMAN - ROCHAS,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1427,,,https://www.fragrantica.com/perfume/Rochas/Aquawoman-1427.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Rochas
899-ROC,936,MADEMOISSELE - ROCHAS,VERIFIED,WEB_VERIFIED_FRAGRANTICA,43205,,,https://www.fragrantica.com/perfume/Rochas/Mademoiselle-Rochas-43205.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Rochas
901-ROG,,ROSE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,3482,,,https://www.fragrantica.com/perfume/Roger-Gallet/Rose-3482.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
902-SALV,940,Dalissime,VERIFIED,WEB_VERIFIED_FRAGRANTICA,970,,,https://www.fragrantica.com/perfume/Salvador-Dali/Dalissime-970.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Salvador Dali
904-SALV,939,SALVADOR DALI fragrances,VERIFIED,WEB_VERIFIED_FRAGRANTICA,765,,,https://www.fragrantica.com/perfume/Salvador-Dali/Salvador-Dali-765.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Salvador Dali
905-SFER,941,AMO - S.FERRAGAMO,VERIFIED,WEB_VERIFIED_FRAGRANTICA,46832,,,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Amo-Ferragamo-46832.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Salvatore Ferragamo
906-SFER,942,EMOZIONE - S.FERRAGAMO,VERIFIED,WEB_VERIFIED_FRAGRANTICA,28117,,,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Emozione-28117.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Salvatore Ferragamo
907-SFER,943,SIGNORINA - FERRAGAMO,VERIFIED,WEB_VERIFIED_FRAGRANTICA,13639,,,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Signorina-13639.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Salvatore Ferragamo
908-SFER,944,SIGNORINA MISTERIOSA - FERRAGAMO,VERIFIED,WEB_VERIFIED_FRAGRANTICA,32646,,,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Signorina-Misteriosa-32646.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Salvatore Ferragamo
909-SFER,945,TUSCAN SCENT WHITE MIMOSA - FERRAGAMO,VERIFIED,WEB_VERIFIED_FRAGRANTICA,26777,,,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/White-Mimosa-26777.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Salvatore Ferragamo
910-SARJ,,LOVELY,VERIFIED,WEB_VERIFIED_FRAGRANTICA,993,,,https://www.fragrantica.com/perfume/Sarah-Jessica-Parker/Lovely-993.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
911-SEPH,947,Fleur de Coton / Cotton Flower,VERIFIED,WEB_VERIFIED_FRAGRANTICA,37955,,,https://www.fragrantica.com/perfume/Sephora/Fleur-de-Coton-Cotton-Flower-37955.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Sephora
912-SHIS,,ZEN,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1499,,,https://www.fragrantica.com/perfume/Shiseido/Zen-1499.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
913-SIS,949,Eau du Soir,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1002,,,https://www.fragrantica.com/perfume/Sisley/Eau-du-Soir-1002.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Sisley
914-SIS,950,Eau Tropicale,VERIFIED,WEB_VERIFIED_FRAGRANTICA,23324,,,https://www.fragrantica.com/perfume/Sisley/Eau-Tropicale-23324.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Sisley
915-SIS,951,Izia,VERIFIED,WEB_VERIFIED_FRAGRANTICA,42935,,,https://www.fragrantica.com/perfume/Sisley/Izia-42935.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Sisley
916-SOF,952,Love,VERIFIED,WEB_VERIFIED_FRAGRANTICA,31662,,,https://www.fragrantica.com/perfume/Sofia-Vergara/Love-31662.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Sofía Vergara
917-SWA,953,Aura,VERIFIED,WEB_VERIFIED_FRAGRANTICA,11258,,,https://www.fragrantica.com/perfume/Swarovski/Aura-11258.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Swarovski
923-TMU,957,notes AURA,VERIFIED,WEB_VERIFIED_FRAGRANTICA,45639,,,https://www.fragrantica.com/perfume/Mugler/Aura-Mugler-45639.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,mugler
926-TOM,,Tommy Girl,VERIFIED,WEB_VERIFIED_FRAGRANTICA,3016,,,https://www.fragrantica.com/perfume/Tommy-Hilfiger/Tommy-Girl-3016.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
927-TOUZ,961,Rosa,VERIFIED,WEB_VERIFIED_FRAGRANTICA,17827,,,https://www.fragrantica.com/perfume/Tous/Rosa-17827.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Tous
929-TRU,963,Donna,VERIFIED,WEB_VERIFIED_FRAGRANTICA,13066,,,https://www.fragrantica.com/perfume/Trussardi/Donna-Trussardi-2011-13066.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Trussardi
931-TRU,965,INSIDE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,883,,,https://www.fragrantica.com/perfume/Trussardi/Trussardi-Inside-for-women-883.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Trussardi
935-TRU,968,Skin,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1038,,,https://www.fragrantica.com/perfume/Trussardi/Trussardi-Skin-1038.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Trussardi
942-VERW,973,Princess,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1596,,,https://www.fragrantica.com/perfume/Vera-Wang/Princess-1596.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Vera Wang
946-VER,977,ORIENTAL OUD,VERIFIED,WEB_VERIFIED_FRAGRANTICA,22819,,,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Femme-Oud-Oriental-22819.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Versace
950-VICT,981,Amber Romance,VERIFIED,WEB_VERIFIED_FRAGRANTICA,7990,,,https://www.fragrantica.com/perfume/Victoria-s-Secret/Amber-Romance-7990.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Victoria s Secret
955-VICT,985,Coconut Passion,VERIFIED,WEB_VERIFIED_FRAGRANTICA,7993,,,https://www.fragrantica.com/perfume/Victoria-s-Secret/Coconut-Passion-7993.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Victoria s Secret
958-VICT,988,Fabulous-eau-de-,VERIFIED,WEB_VERIFIED_FRAGRANTICA,17699,,,https://www.fragrantica.com/perfume/Victoria-s-Secret/Fabulous-17699.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Victoria s Secret
959-VICT,989,Forbidden,VERIFIED,WEB_VERIFIED_FRAGRANTICA,23244,,,https://www.fragrantica.com/perfume/Victoria-s-Secret/Victoria-s-Secret-Forbidden-23244.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Victoria s Secret
960-VICT,990,LOVE ME - VICTORIA'S SECRET,VERIFIED,WEB_VERIFIED_FRAGRANTICA,29526,,,https://www.fragrantica.com/perfume/Victoria-s-Secret/Love-Me-29526.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Victoria's Secret
964-VICT,994,Scandalous,VERIFIED,WEB_VERIFIED_FRAGRANTICA,28256,,,https://www.fragrantica.com/perfume/Victoria-s-Secret/Scandalous-28256.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Victoria s Secret
965-VICT,995,SEXY LITTLE THINGS-NOIR TEASE TEMPTATION - VICTORIA'S SECRET,VERIFIED,WEB_VERIFIED_FRAGRANTICA,13261,,,https://www.fragrantica.com/perfume/Victoria-s-Secret/Sexy-Little-Things-Noir-Tease-Temptation-13261.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Victoria's Secret
966-VICT,2148,TEASE - VICTORIA'S SECRET,VERIFIED,WEB_VERIFIED_FRAGRANTICA,9730,Victoria's Secret,Sexy Little Things Noir Tease,https://www.fragrantica.com/perfume/Victoria-s-Secret/Sexy-Little-Things-Noir-Tease-9730.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.1923,REVIEW,NAME_PRESENT_LOW_SCORE,,Victoria's Secret
986-YZLO,1009,OPIUM,VERIFIED,WEB_VERIFIED_FRAGRANTICA,93,,,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Opium-1977-93.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Yves Saint Laurent
992-ZAD,1014,Girls Can Do Anything,VERIFIED,WEB_VERIFIED_FRAGRANTICA,51198,,,https://www.fragrantica.com/perfume/Zadig-Voltaire/Girls-Can-Do-Anything-51198.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Zadig  Voltaire
993-ZAD,1931,JUST ROCK FOR HER - ZADIG & VOLTAIRE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,45862,,,https://www.fragrantica.com/perfume/Zadig-Voltaire/Just-Rock-for-Her-45862.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Zadig & Voltaire
994-ZAD,1015,This Is Her,VERIFIED,WEB_VERIFIED_FRAGRANTICA,39358,,,https://www.fragrantica.com/perfume/Zadig-Voltaire/This-is-Her-39358.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Zadig  Voltaire
1006-ACQ,1894,COLONIA INTENSA OUD,VERIFIED,WEB_VERIFIED_FRAGRANTICA,15519,,,https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Intensa-Oud-Eau-de-Cologne-Concentree-15519.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Acqua di Parma
1008-ACQ,110,COLONIA PURA (U),VERIFIED,WEB_VERIFIED_FRAGRANTICA,45876,Acqua di Parma,Acqua di Parma Colonia Pura,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Colonia-Pura-45876.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.5854,REVIEW,NAME_PRESENT_LOW_SCORE,,Acqua di Parma
1014-AZZ,116,CLASSIC,VERIFIED,WEB_VERIFIED_FRAGRANTICA,829,,,https://www.fragrantica.com/perfume/Azzaro/Azzaro-pour-Homme-829.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Azzaro
1016-AZZ,118,VISIT AZZARO,VERIFIED,WEB_VERIFIED_FRAGRANTICA,598,,,https://www.fragrantica.com/perfume/Azzaro/Visit-For-Men-598.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Azzaro
1021-BOG,122,One Man Show Eau de Toilette,VERIFIED,WEB_VERIFIED_FRAGRANTICA,7795,,,https://www.fragrantica.com/perfume/Jacques-Bogart/One-Man-Show-7795.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Jacques Bogart
1023-BOT,124,pour Homme Extrême,VERIFIED,SAFE_TOKEN_SAME_BRAND,29351,Bottega Veneta,Bottega Veneta Pour Homme Extreme,https://www.fragrantica.com/perfume/Bottega-Veneta/Bottega-Veneta-Pour-Homme-Extreme-29351.html,SAFE_TOKEN_SAME_BRAND,0.9860,0.4138,REVIEW,NAME_PRESENT_LOW_SCORE,,Bottega Veneta
1026-BRB,127,Brit,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1115,,,https://www.fragrantica.com/perfume/Burberry/Burberry-Brit-for-Men-1115.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Burberry
1028-BRB,129,Sport For Men,VERIFIED,WEB_VERIFIED_FRAGRANTICA,7614,,,https://www.fragrantica.com/perfume/Burberry/Burberry-Sport-for-Men-7614.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Burberry
1031-BRB,132,RHYTHM BRIT - BURBERRY,VERIFIED,SAFE_TOKEN_SAME_BRAND,18903,Burberry,Burberry Brit Rhythm,https://www.fragrantica.com/perfume/Burberry/Burberry-Brit-Rhythm-18903.html,SAFE_TOKEN_SAME_BRAND,0.9860,0.7000,REVIEW,NAME_PRESENT_LOW_SCORE,,Burberry
1034-BLG,135,AQUA - BVLGARI,VERIFIED,WEB_VERIFIED_FRAGRANTICA,153,Bvlgari,Aqva Pour Homme,https://www.fragrantica.com/perfume/Bvlgari/Aqva-Pour-Homme-153.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.3750,REVIEW,NAME_PRESENT_LOW_SCORE,,Bvlgari
1037-BLG,1897,Bvl Man,VERIFIED,WEB_VERIFIED_FRAGRANTICA,148,,,https://www.fragrantica.com/perfume/Bvlgari/BLV-Pour-Homme-148.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Bvlgari
1041-BLG,141,POUR HOMME BLG,VERIFIED,WEB_VERIFIED_FRAGRANTICA,143,,,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Pour-Homme-143.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Bvlgari
1042-CAC,142,POUR HOMME,VERIFIED,WEB_VERIFIED_FRAGRANTICA,2036,,,https://www.fragrantica.com/perfume/Cacharel/Cacharel-Pour-L-Homme-2036.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Cacharel
1043-CAL,143,Ck Be,VERIFIED,SAFE_TOKEN_SAME_BRAND,14606,Calvin Klein,Calvin Klein,https://www.fragrantica.com/perfume/Calvin-Klein/Calvin-Klein-14606.html,SAFE_TOKEN_SAME_BRAND,0.9560,0.3529,REVIEW,NAME_PRESENT_LOW_SCORE,,Calvin Klein
1046-CAL,,EVERYONE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,59021,,,https://www.fragrantica.com/perfume/Calvin-Klein/CK-Everyone-Eau-de-Toilette-59021.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1060-CRT,,L'ENVOL DE CARTIER,VERIFIED,WEB_VERIFIED_FRAGRANTICA,39885,,,https://www.fragrantica.com/perfume/Cartier/L-Envol-de-Cartier-39885.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1063-CER,160,pour Homme Eau de Toilette (Eau de Toilette),VERIFIED,EXACT_BRAND_CLEAN_NAME,1441,Cerruti,Cerruti Pour Homme,https://www.fragrantica.com/perfume/Cerruti/Cerruti-Pour-Homme-1441.html,EXACT_BRAND_CLEAN_NAME,1.0000,0.0000,REVIEW,NAME_PRESENT_LOW_SCORE,,Cerruti
1080-DRC,176,HOMME,VERIFIED,WEB_VERIFIED_FRAGRANTICA,230,,,https://www.fragrantica.com/perfume/Dior/Dior-Homme-230.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Dior
1082-DRC,178,HOMME SPORT,VERIFIED,WEB_VERIFIED_FRAGRANTICA,4033,,,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Sport-4033.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Dior
1090-COS,,COSTUME NATIONAL HOMME,VERIFIED,WEB_VERIFIED_FRAGRANTICA,7047,,,https://www.fragrantica.com/perfume/CoSTUME-NATIONAL/Costume-National-Homme-7047.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1092-DOL,185,By Man Eau de Toilette,VERIFIED,WEB_VERIFIED_FRAGRANTICA,490,,,https://www.fragrantica.com/perfume/Dolce-Gabbana/By-490.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Dolce & Gabbana
1094-DOL,1817,K KING (2019),VERIFIED,WEB_VERIFIED_FRAGRANTICA,56358,,,https://www.fragrantica.com/perfume/Dolce-Gabbana/K-by-Dolce-Gabbana-56358.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Dolce & Gabbana
1102-DAV,,COOL WATER WOMAN,VERIFIED,WEB_VERIFIED_FRAGRANTICA,507,,,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-507.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1104-DAV,195,PURE PACIFIC - DAVIDOFF,VERIFIED,WEB_VERIFIED_FRAGRANTICA,14564,,,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-Pure-Pacific-for-Him-14564.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Davidoff
1110-DSQ,201,BLACK POTION - DSQUARED,VERIFIED,WEB_VERIFIED_FRAGRANTICA,18592,,,https://www.fragrantica.com/perfume/DSQUARED2/Potion-Royal-Black-18592.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Dsquared2
1116-ZEG,209,UOMO ABSOLUT - ERMENEGILDO ZEGNA,VERIFIED,WEB_VERIFIED_FRAGRANTICA,28142,Ermenegildo Zegna,Uomo Absolute,https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Uomo-Absolute-28142.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.6047,REVIEW,NAME_PRESENT_LOW_SCORE,,Ermenegildo Zegna
1118-FAB,,BRUT 1964,VERIFIED,WEB_VERIFIED_FRAGRANTICA,38206,,,https://www.fragrantica.com/perfume/Faberge/Brut-38206.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1122-GFE,215,In the Mood for Love,VERIFIED,WEB_VERIFIED_FRAGRANTICA,6530,,,https://www.fragrantica.com/p/6530,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Gianfranco Ferré
1123-ARM,,ACQUA DI GIO,VERIFIED,WEB_VERIFIED_FRAGRANTICA,410,,,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1133-ARM,225,BLACK CODE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,412,Giorgio Armani,Armani Code,https://www.fragrantica.com/p/412,WEB_VERIFIED_FRAGRANTICA,1.0000,0.5714,REVIEW,NAME_PRESENT_LOW_SCORE,,Giorgio Armani
1135-ARM,206,LUI/IL/HE/EL,VERIFIED,WEB_VERIFIED_FRAGRANTICA,416,Giorgio Armani,Emporio Armani Lui,https://www.fragrantica.com/p/416,WEB_VERIFIED_FRAGRANTICA,1.0000,0.2000,REVIEW,NAME_PRESENT_LOW_SCORE,,Giorgio Armani
1136-ARM,,STRONGER WITH YOU (EMPORIO),VERIFIED,WEB_VERIFIED_FRAGRANTICA,45258,,,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-45258.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1137-ARM,207,WHITE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,419,,,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-White-For-Him-419.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Giorgio Armani
1141-GIV,,P,VERIFIED,WEB_VERIFIED_FRAGRANTICA,39,,,https://www.fragrantica.com/perfume/Givenchy/Pi-39.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1146-GUC,236,Guilty Intense,VERIFIED,WEB_VERIFIED_FRAGRANTICA,13075,,,https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-Intense-Pour-Homme-13075.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Gucci
1151-HAL,241,Halston Z-14 Cologne,VERIFIED,WEB_VERIFIED_FRAGRANTICA,3697,Halston,Halston Z14,https://www.fragrantica.com/p/3697,WEB_VERIFIED_FRAGRANTICA,1.0000,0.7097,REVIEW,NAME_PRESENT_LOW_SCORE,,Halston
1164-HUG,252,ELEMENTS - HUGO BOSS,VERIFIED,SAFE_TOKEN_SAME_BRAND,571,Hugo Boss,Boss Elements,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Elements-571.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.5914,REVIEW,NAME_PRESENT_LOW_SCORE,,Hugo Boss
1172-ISS,259,EAU D'ISSEY HOMME - ISSEY MIYAKE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,79,Issey Miyake,L'Eau d'Issey Pour Homme,https://www.fragrantica.com/p/79,WEB_VERIFIED_FRAGRANTICA,1.0000,0.5116,REVIEW,NAME_PRESENT_LOW_SCORE,,Issey Miyake
1182-JIM,,JIMMY CHOO MAN,VERIFIED,WEB_VERIFIED_FRAGRANTICA,25977,,,https://www.fragrantica.com/perfume/Jimmy-Choo/Jimmy-Choo-Man-25977.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,
1184-JOO,271,JOOP - JOOP,VERIFIED,WEB_VERIFIED_FRAGRANTICA,1251,Joop!,Joop! Homme,https://www.fragrantica.com/p/1251,WEB_VERIFIED_FRAGRANTICA,1.0000,0.6316,REVIEW,NAME_PRESENT_LOW_SCORE,,Joop!
1186-JOO,273,WOW - JOOP,VERIFIED,WEB_VERIFIED_FRAGRANTICA,42887,,,https://www.fragrantica.com/perfume/Joop-/Wow--42887.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Joop!
1187-JOV,1776,White Musk for Women,VERIFIED,WEB_VERIFIED_FRAGRANTICA,7524,,,https://www.fragrantica.com/perfume/Jovan/White-Musk-7524.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Jōvan
1197-LAC,282,LACOSTE HOMME,VERIFIED,WEB_VERIFIED_FRAGRANTICA,670,,,https://www.fragrantica.com/perfume/Lacoste-Fragrances/Lacoste-Pour-Homme-670.html,WEB_VERIFIED_FRAGRANTICA,1.0000,0.0000,REVIEW,ID_ONLY_NEEDS_LOOKUP,,Lacoste
