product_id,code,reference,category,price_eur,inspired_by,description_short,url,image_url,page
2732,194-ARM EL,EL240,Elegants Fragrances,10,THE YULONG,194-ARM EL Inspired by the fragrance notes of THE YULONG. Citrusy and green fragrance for women and men.,https://leparfum.com.gr/en/elegants-fragrances/194-arm-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53518-home_default/194-arm-el.jpg,48
2731,190-ARM EL,EL239,Elegants Fragrances,10,PIVOINE SUZHOU,190-ARM EL Inspired by the fragrance notes of PIVOINE SUZHOU. Floral fragrance for women.,https://leparfum.com.gr/en/elegants-fragrances/190-arm-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53500-home_default/190-arm-el.jpg,49
2730,1833-SALV,WP685,Fragrances For Women,9,,"DALIMANIA - SALVADOR DALI.DaniMania by Salvatore Ferragamo Eau de Parfum is a playful and fruity floral-fruity fragrance. It opens with notes of red fruits and mandarin, its heart is filled with floral notes of jasmine and rose, while its base adds warmth with musk and woods, creating a sweet and youthful aura.",https://leparfum.com.gr/en/fragrances-for-women/dalimania-salvador-dali-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53482-home_default/dalimania-salvador-dali-similar-type.jpg,49
2729,1842-YZLO W,WP684,Fragrances For Women,9,,1842-YZLO W Inspired by the fragrance of Baby Doll. Fruity floral fragrance for women.,https://leparfum.com.gr/en/fragrances-for-women/1842-yzlo-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53467-home_default/1842-yzlo-w.jpg,49
2728,1841-BAN WP,WP683,Fragrances For Women,9,,"ROSEWOOD - BANANA REPUBLIC.Rosewood - Banana Republic Eau de Parfum is a floral-woody fragrance. It combines notes of rose and fresh flowers in the heart with warm woods in the base, offering elegance, finesse and a timeless feminine feel.",https://leparfum.com.gr/en/fragrances-for-women/rosewood-banana-republic-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53452-home_default/rosewood-banana-republic-similar-type.jpg,49
2727,198-BON EL,AR189,Niche Perfumes,15,HARRODS SWAROVSKI LIMITED EDITION - BOND,Inspired by the fragrance notes of HARRODS SWAROVSKI LIMITED EDITION - BOND.,https://leparfum.com.gr/en/niche-perfumes/swarovski-bond-no9-similar-fragrance#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53437-home_default/swarovski-bond-no9-similar-fragrance.jpg,49
2726,197-BON EL,AR188,Niche Perfumes,15,HARRODS ROYAL ROSE - BOND,Inspired by the fragrance notes of HARRODS ROYAL ROSE - BOND.,https://leparfum.com.gr/en/niche-perfumes/harrods-royal-rose-bond-no9-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53419-home_default/harrods-royal-rose-bond-no9-similar-type.jpg,49
2725,322-NAS EL,AR187,Niche Perfumes,15,,BLAMAGE - NASOMATTO.Woody and leather fragrance for women and men.,https://leparfum.com.gr/en/niche-perfumes/blamage-nasomatto-clone#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53401-home_default/blamage-nasomatto-clone.jpg,49
2724,329-PEN EL,AR186,Niche Perfumes,15,JUNIPER SLING,329-PEN Inspired by the fragrance notes of JUNIPER SLING. Woody Spicy fragrance for women and men.,https://leparfum.com.gr/en/niche-perfumes/329-pen-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53383-home_default/329-pen-el.jpg,49
2722,328-PEN EL,AR185,Niche Perfumes,15,IRIS PRIMA,328-PEN Inspired by the fragrance notes of IRIS PRIMA. Musky Woody Floral fragrance for women and men.,https://leparfum.com.gr/en/niche-perfumes/328-pen-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53347-home_default/328-pen-el.jpg,49
2720,201-CLIV EL,AR183,Niche Perfumes,15,No,Inspired by the fragrance notes of No.1 for MEN - CLIVE CHRISTIAN.,https://leparfum.com.gr/en/niche-perfumes/no1-for-men-clive-christian-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53311-home_default/no1-for-men-clive-christian-similar-type.jpg,49
2719,1840-JOO WP,WP682,Fragrances For Women,9,,ALL ABOUT EVE - JOOP Similar Type,https://leparfum.com.gr/en/fragrances-for-women/all-about-eve-joop-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53293-home_default/all-about-eve-joop-similar-type.jpg,49
2718,1839-JOV N,AR182,Niche Perfumes,15,,INCIDENT DIPLOMATIQUE - JOVOY PARIS.Woody Spicy fragrance for women and men.,https://leparfum.com.gr/en/niche-perfumes/1839-jov-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53278-home_default/1839-jov-n.jpg,49
2717,1838-TAU N,AR181,Niche Perfumes,15,02 L'AIR DU DESERT MAROCAIN - TAUER PERFUMES,Inspired by the fragrance notes of 02 L'AIR DU DESERT MAROCAIN - TAUER PERFUMES.Botanical and woody fragrance for men and women.,https://leparfum.com.gr/en/niche-perfumes/02-l-air-du-desert-marocain-tauer-perfumes-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53260-home_default/02-l-air-du-desert-marocain-tauer-perfumes-similar-type.jpg,49
2716,1837-KEI N,AR180,Niche Perfumes,15,,LOUKHOUM - KEIKO MECHERI.A sweet floral fragrance for women with almond notes.,https://leparfum.com.gr/en/niche-perfumes/1837-kei-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53242-home_default/1837-kei-n.jpg,49
2715,1836-COT,EL238,Elegants Fragrances,10,,VANILLA FIELDS - COTY.,https://leparfum.com.gr/en/elegants-fragrances/vanilla-fields-coty-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53224-home_default/vanilla-fields-coty-similar-type.jpg,49
2713,1835-JUL,EL237,Elegants Fragrances,10,,MMMM... - JULIETTE HAS A GUN.,https://leparfum.com.gr/en/elegants-fragrances/mmmm-juliette-has-a-gun-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53188-home_default/mmmm-juliette-has-a-gun-similar-type.jpg,49
2712,1834-TMFO,EL236,Elegants Fragrances,10,VIOLET BLONDE,1834-TMFO Inspired by the fragrance notes of VIOLET BLONDE. Musk scent for women with powder and iris notes.,https://leparfum.com.gr/en/elegants-fragrances/1834-tmfo#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53170-home_default/1834-tmfo.jpg,49
2711,1832-TMFO,EL235,Elegants Fragrances,10,MUSK PURE,1832-TMFO Inspired by the fragrance notes of MUSK PURE. Musk scent fragrance for women.,https://leparfum.com.gr/en/elegants-fragrances/1832-tmfo#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53152-home_default/1832-tmfo.jpg,49
2710,1831-TMFO EL,EL234,Elegants Fragrances,10,URBAN MUSK,1831-TMFO EL Inspired by the fragrance notes of URBAN MUSK. Musk Woody Floral fragrance for women.,https://leparfum.com.gr/en/elegants-fragrances/1831-tmfo-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53134-home_default/1831-tmfo-el.jpg,49
2709,1830-TMFO,EL233,Elegants Fragrances,10,JASMINE MUSK,1830-TMFO Inspired by the fragrance notes of JASMINE MUSK. Musk Woody Floral fragrance for women.,https://leparfum.com.gr/en/elegants-fragrances/1830-tmfo#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53116-home_default/1830-tmfo.jpg,49
2708,1829-BOB W,WP681,Fragrances For Women,9,Bath,Inspired by the fragrance notes of Bath.Aquatic Floral fragrance for women.,https://leparfum.com.gr/en/fragrances-for-women/1829-bob-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53098-home_default/1829-bob-w.jpg,49
2706,1827-JOM,EL232,Elegants Fragrances,10,Tropical Cherimoya by Jo Malone London,1827-JOM Inspired by the fragrance notes of Tropical Cherimoya by Jo Malone London. Fruity Floral fragrance for women and men.,https://leparfum.com.gr/en/elegants-fragrances/1827-jom#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53068-home_default/1827-jom.jpg,49
2705,1822-MNT N Perfume,AR179,Niche Perfumes,15,ORCHID POWDER - MONTALE,1822-MNT Inspired by the fragrance notes of ORCHID POWDER - MONTALE.,https://leparfum.com.gr/en/niche-perfumes/1822-mnt-n-perfume#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53050-home_default/1822-mnt-n-perfume.jpg,49
2704,1820-KUR N,AR178,Niche Perfumes,15,AMYRIS FEMME,"1820-KUR N Inspired by the fragrance notes of AMYRIS FEMME. Woody, botanical and citrusy fragrance for women.",https://leparfum.com.gr/en/niche-perfumes/1820-kur-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53032-home_default/1820-kur-n.jpg,49
2703,1826-JOM,EL231,Elegants Fragrances,10,Iris & White Musk by Jo Malone London,1826-JOM Inspired by the fragrance notes of Iris & White Musk by Jo Malone London. A musky scent for women with notes of powder and iris.,https://leparfum.com.gr/en/elegants-fragrances/1826-jom#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/53014-home_default/1826-jom.jpg,50
2702,1825-CRD N,AR177,Niche Perfumes,15,Millesime Imperial,Inspired by the fragrance notes of Millesime Imperial. Woody Musk Floral fragrance for women and men.,https://leparfum.com.gr/en/niche-perfumes/1825-crd-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52996-home_default/1825-crd-n.jpg,50
2701,1824-VAR,MP319,Fragrances For Men,10,,ARTISAN - JOHN VARVATOS Similar Type.,https://leparfum.com.gr/en/fragrances-for-men/artisan-john-varvatos-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/4-extra_essence-1ml,https://leparfum.com.gr/52978-home_default/artisan-john-varvatos-similar-type.jpg,50
2700,1819-MIC W,WP679,Fragrances For Women,9,Midnight Shimmer,1819-MIC W Inspired by the fragrance notes of Midnight Shimmer. Floral woody fragrance for women with vanilla notes.,https://leparfum.com.gr/en/fragrances-for-women/1819-mic-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52961-home_default/1819-mic-w.jpg,50
2699,1823-DOL W,WP678,Fragrances For Women,9,LIGHT BLUE SUN,1823-DOL Inspired by the fragrance notes of LIGHT BLUE SUN.,https://leparfum.com.gr/en/fragrances-for-women/1823-dol-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52946-home_default/1823-dol-w.jpg,50
2698,1821-TMFO,EL230,Elegants Fragrances,10,JASMIN ROUGE,"1821-TMFO Inspired by the fragrance notes of JASMIN ROUGE. Musk Spicy floral fragrance characterized by an unexpected composition with precious sepals, combined with sage and rich spices.",https://leparfum.com.gr/en/elegants-fragrances/1821-tmfo#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52931-home_default/1821-tmfo.jpg,50
2697,1818-FRE N,AR176,Niche Perfumes,15,,1818-FRE N inspired by the notes of MUSC RAVAGEUR. Sweet and spicy fragrance for women and men with powder notes.,https://leparfum.com.gr/en/niche-perfumes/1818-fre-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52913-home_default/1818-fre-n.jpg,50
2696,1801-JUL EL,EL229,Elegants Fragrances,10,NOT A PERFUME - JULIETTE HAS A GUN,Inspired by the fragrance notes of NOT A PERFUME - JULIETTE HAS A GUN.,https://leparfum.com.gr/en/elegants-fragrances/not-a-perfume-juliette-has-a-gun-clone#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52895-home_default/not-a-perfume-juliette-has-a-gun-clone.jpg,50
2695,1817-JUL,EL228,Elegants Fragrances,10,SUNNY SIDE UP - JULIETTE HAS A GUN,1817-JUL Inspired by the fragrance notes of SUNNY SIDE UP - JULIETTE HAS A GUN.,https://leparfum.com.gr/en/elegants-fragrances/1817-jul#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52877-home_default/1817-jul.jpg,50
2694,1816-TER N,AR175,Niche Perfumes,15,BIANCO PURO - TIZIANA TERENZI,Inspired by the fragrance notes of BIANCO PURO - TIZIANA TERENZI.Fruity floral fragrance for women and men with hot spicy notes.,https://leparfum.com.gr/en/niche-perfumes/1816-ter-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52859-home_default/1816-ter-n.jpg,50
2693,1815-PAC WP,WP677,Fragrances For Women,9,,1815-PAC WP inspired by the fragrance notes of BLOSSOM ME,https://leparfum.com.gr/en/fragrances-for-women/1815-pac-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52841-home_default/1815-pac-wp.jpg,50
2692,810-LTN N,AR174,Niche Perfumes,15,,810-LTN Inspired by the fragrance notes. Woody Amber fragrance for women.,https://leparfum.com.gr/en/niche-perfumes/810-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52826-home_default/810-ltn-n.jpg,50
2691,809-LTN N,AR173,Niche Perfumes,15,,809-LTN Inspired by the fragrance notes.,https://leparfum.com.gr/en/niche-perfumes/809-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52808-home_default/809-ltn-n.jpg,50
2690,333-ROJ EL,AR172,Niche Perfumes,15,,A GOODNIGHT KISS - ROJA DOVE.Powder and iris fragrance for women.,https://leparfum.com.gr/en/niche-perfumes/a-goodnight-kiss-roja-dove-perfume-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52790-home_default/a-goodnight-kiss-roja-dove-perfume-type.jpg,50
2689,1814-AJMA,AR171,Arabian Perfumes,15,,MIZYAAN - AJMAL.Musky fragrance for women and men.,https://leparfum.com.gr/en/arabian-perfumes/mizyaan-ajmal-arabic-perfume-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52772-home_default/mizyaan-ajmal-arabic-perfume-type.jpg,50
2687,1812-ALJA AR,AR169,Arabian Perfumes,15,,"PALACE - AL JAZEERΑ.Rose, patchouli, woody, amber, musky, warm spicy, balsamic, floral, earthy, animalic fragrance for women and men.",https://leparfum.com.gr/en/arabian-perfumes/palace-al-jazeera-perfumes-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52736-home_default/palace-al-jazeera-perfumes-type.jpg,50
2686,1811-ALJA AR,AR168,Arabian Perfumes,15,,"MAGIC - AL JAZEERA.An Amber Floral fragrance for women. Ozonic, salty, vanilla, sweet, rose, amber, woody, patchouli, balsamic, marine.",https://leparfum.com.gr/en/arabian-perfumes/magic-al-jazeera-perfumes-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52718-home_default/magic-al-jazeera-perfumes-type.jpg,50
2685,1810-RAS AR,AR167,Arabian Perfumes,15,,LA YUQAWAM TOBACCO BLAZE - RASASI.Hot and spicy fragrance for men with notes of leather.,https://leparfum.com.gr/en/arabian-perfumes/la-yuqawam-tobacco-blaze-rasasi-perfume-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52700-home_default/la-yuqawam-tobacco-blaze-rasasi-perfume-type.jpg,50
2684,320-NAS EL,AR166,Niche Perfumes,15,,Α woody fragrance for men and women with notes wiskey and musk.,https://leparfum.com.gr/en/niche-perfumes/baraonda-nasomatto-perfume-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52682-home_default/baraonda-nasomatto-perfume-type.jpg,50
2683,1809-PEN N,AR165,Niche Perfumes,15,SARTORIAL,1809-PEN Inspired by the fragrance notes of SARTORIAL. One of the best barbershop fragrance!,https://leparfum.com.gr/en/niche-perfumes/1809-pen-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52664-home_default/1809-pen-n.jpg,50
2681,1807-PARF N,AR163,Niche Perfumes,15,DARCY - PARFUMS DE MARLY,1807-PARF Inspired by the fragrance notes of DARCY - PARFUMS DE MARLY.,https://leparfum.com.gr/en/niche-perfumes/1807-parf-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52628-home_default/1807-parf-n.jpg,50
2680,1806-PARF N,AR162,Niche Perfumes,15,ORIANA - PARFUMS DE MARLY,1806-PARF Inspired by the fragrance notes of ORIANA - PARFUMS DE MARLY.,https://leparfum.com.gr/en/niche-perfumes/1806-parf-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52610-home_default/1806-parf-n.jpg,50
2677,1804-DRC EL,EL227,Elegants Fragrances,10,TOBACOLOR,1804-DRC EL Inspired by the fragrance notes of TOBACOLOR.,https://leparfum.com.gr/en/elegants-fragrances/1804-drc-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52557-home_default/1804-drc-el.jpg,50
2676,1803-DRC W,WP676,Fragrances For Women,9,J'ADORE INFINISSIME,1803-DRC W Inspired by the fragrance notes of J'ADORE INFINISSIME. White floral fragrance with tuberose notes for women.,https://leparfum.com.gr/en/fragrances-for-women/1803-drc-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52539-home_default/1803-drc-w.jpg,51
2672,1802-JOM,EL226,Elegants Fragrances,10,Midnight Musk & Amber by Jo Malone London,1802-JOM Inspired by the fragrance notes of Midnight Musk & Amber by Jo Malone London. Musky scent with amber notes.,https://leparfum.com.gr/en/elegants-fragrances/1802-jom#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52485-home_default/1802-jom.jpg,51
2670,1492-ABE MP,MP001,Fragrances For Men,9,,A&F BEACON - ABERCROMBIE & FITCH Type,https://leparfum.com.gr/en/fragrances-for-men/beacon-abercrombie-fitch-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52449-home_default/beacon-abercrombie-fitch-type.jpg,51
2662,1800-XER N,AR161,Niche Perfumes,15,DOLCE AMALFI,Inspired by the fragrance notes of DOLCE AMALFI. Amber perfume for women and men.,https://leparfum.com.gr/en/niche-perfumes/1800-xer-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52401-home_default/1800-xer-n.jpg,51
2661,1799-MAN N,AR160,Niche Perfumes,15,AOUD VANILLE - MANCERA,1799-MAN N Inspired by the fragrance notes of AOUD VANILLE - MANCERA. Oriental Vanilla and Oud fragrance for women and men.,https://leparfum.com.gr/en/niche-perfumes/1799-man-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52383-home_default/1799-man-n.jpg,51
2660,1798-AMG N,AR159,Niche Perfumes,15,Journey Man,Inspired by the fragrance notes of Journey Man.A woody spicy fragrance for men with notes of pepper and cardamom.,https://leparfum.com.gr/en/niche-perfumes/1798-amg-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52365-home_default/1798-amg-n.jpg,51
2659,1797-INI N,AR158,Niche Perfumes,15,BLESSED BARAKA - INITIO PARFUMS,1797-INI N Inspired by the fragrance notes of BLESSED BARAKA - INITIO PARFUMS. A powdery and amber perfume for men and women.,https://leparfum.com.gr/en/niche-perfumes/1797-ini-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52347-home_default/1797-ini-n.jpg,51
2658,1796-SERG N,AR157,Niche Perfumes,15,Jeux de Peau Serge Lutens,1796-SERG Inspired by the fragrance notes of Jeux de Peau Serge Lutens. A milky and woody amber perfume for men and women.,https://leparfum.com.gr/en/niche-perfumes/1796-serg-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52329-home_default/1796-serg-n.jpg,51
2657,1795-MARG AR,AR156,Niche Perfumes,15,Jazz Club edt,1795-MARG Inspired by the fragrance notes of Jazz Club edt.  A leather perfume for men and women. Notes of pipe smoke and rum.,https://leparfum.com.gr/en/niche-perfumes/1795-marg-ar#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52311-home_default/1795-marg-ar.jpg,51
2655,1794-ISS,WP674,Fragrances For Women,9,L'Eau d'Issey Pure Nectar,"1794-ISS Inspired by the fragrance notes of L'Eau d'Issey Pure Nectar. Fragrance floral, fresh and watery.",https://leparfum.com.gr/en/fragrances-for-women/1794-iss#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52275-home_default/1794-iss.jpg,51
2654,1787-JIM WP,WP673,Fragrances For Women,9,,"Fragrance white floral, vanilla, fruity, sweet, powdery. For a sexy night out.",https://leparfum.com.gr/en/fragrances-for-women/i-want-choo-jimmy-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52260-home_default/i-want-choo-jimmy-similar-type.jpg,51
2653,1785-LAN W,WP672,Fragrances For Women,9,IDOLE L'INTENSE,"1785-LAN W Inspired by the fragrance notes of IDOLE L'INTENSE .Fragrance woody, rose, musky.",https://leparfum.com.gr/en/fragrances-for-women/1785-lan-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52245-home_default/1785-lan-w.jpg,51
2648,1788-YZLO W,WP671,Fragrances For Women,9,BLACK OPIUM EXTREME,"1788-YZLO W Inspired by the fragrance notes of BLACK OPIUM EXTREME. Fragrance warm spicy, coffee, cacao, vanilla.",https://leparfum.com.gr/en/fragrances-for-women/1788-yzlo-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52174-home_default/1788-yzlo-w.jpg,51
2647,1789-GUC WP,WP670,Fragrances For Women,9,Flora Gorgeous Gardenia EDP,"1789-GUC Inspired by the fragrance notes of Flora Gorgeous Gardenia EDP. Fragrance white floral, sweet, floral, patchouli, fruity.",https://leparfum.com.gr/en/fragrances-for-women/1789-guc-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52159-home_default/1789-guc-wp.jpg,51
2646,1786-COUR WP,WP669,Fragrances For Women,9,,SLOGAN - COURREGES.,https://leparfum.com.gr/en/fragrances-for-women/slogan-courreges-arwma#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52144-home_default/slogan-courreges-arwma.jpg,51
2645,1784-ESC WP,WP668,Fragrances For Women,9,SUMMER FESTIVAL - ESCADA,Inspired by the fragrance notes of SUMMER FESTIVAL - ESCADA.,https://leparfum.com.gr/en/fragrances-for-women/summer-festival-escada-similar-type#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52129-home_default/summer-festival-escada-similar-type.jpg,51
2637,1782-DIP EL,EL225,Elegants Fragrances,10,KYOTO,"1782-DIP EL inspired by the fragrance notes of KYOTO. Fragrance earthy, rose, woody, aromatic.",https://leparfum.com.gr/en/elegants-fragrances/1782-dip-el#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52084-home_default/1782-dip-el.jpg,51
2634,1766-PEN N,AR154,Niche Perfumes,15,THE BLAZING MR SAM,"1766-PEN Inspired by the fragrance notes of THE BLAZING MR SAM. Fragrance warm spicy, tobacco, woody, vanilla, cinnamon, sweet.",https://leparfum.com.gr/en/niche-perfumes/1766-pen-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52031-home_default/1766-pen-n.jpg,51
2633,1762-ETLR N,AR153,Niche Perfumes,15,PUTAIN DES PALACES - ETAT LIBRE D'ORANGE,"Inspired by the fragrance notes of PUTAIN DES PALACES - ETAT LIBRE D'ORANGE.Fragrance powder, violet, leather goods, leather goods, animal.",https://leparfum.com.gr/en/niche-perfumes/1762-etlr-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/52013-home_default/1762-etlr-n.jpg,51
2632,1761-DIP N,AR152,Niche Perfumes,15,L' EAU DES HESPERIDES,"1761-DIP AR inspired by the fragrance notes of L' EAU DES HESPERIDES. Fragrance citrus, green, aromatic, fresh spicy, fresh.",https://leparfum.com.gr/en/niche-perfumes/1761-dip-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51995-home_default/1761-dip-n.jpg,51
2631,1758-MNT N,AR151,Niche Perfumes,15,ROSES MUSK - MONTALE,"1758-MNT N Inspired by the fragrance notes of ROSES MUSK - MONTALE. Fragrance rose, musky, powdery, floral.",https://leparfum.com.gr/en/niche-perfumes/1758-mnt-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51977-home_default/1758-mnt-n.jpg,51
2630,1759-LTN N,AR150,Niche Perfumes,15,LES,1759-LTN Inspired by the fragrance notes of LES.,https://leparfum.com.gr/en/niche-perfumes/1759-ltn-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51959-home_default/1759-ltn-n.jpg,52
2629,1780-RCAV WP,WP667,Fragrances For Women,9,JUST - CAVALLI,1780-RCAV Inspired by the fragrance notes of JUST - CAVALLI.,https://leparfum.com.gr/en/fragrances-for-women/1780-rcav-wp#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51944-home_default/1780-rcav-wp.jpg,52
2628,1776-MNT N,AR149,Niche Perfumes,15,,"1776-MNT N Inspired by the fragrance notes of DARK VANILLA - MONTALE. Fragrance woody, vanilla, animalic, warm spicy, leather.",https://leparfum.com.gr/en/niche-perfumes/1776-mnt-n#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51926-home_default/1776-mnt-n.jpg,52
2627,1774-ARM W,WP666,Fragrances For Women,9,a TERRA DI GIOIA,"1774-ARM W Inspired by the fragrance notes of a TERRA DI GIOIA. A fruity‑floral‑amber fragrance made for women that evokes warm Mediterranean earth, sunshine and natural beauty — blending bright fruit, soft florals and gentle woods into  cozy yet radiant scent.",https://leparfum.com.gr/en/fragrances-for-women/1774-arm-w#/1-choose-eau_de_parfum/2-bottle-30ml/3-extra_essence-0ml,https://leparfum.com.gr/51911-home_default/1774-arm-w.jpg,52
